INSEE_COM;CLPE
77417;Est Seine-et-Marne
77418;Est Seine-et-Marne
77419;Sud Seine-et-Marne 
77420;Roissy Pays de France 
77421;Est Seine-et-Marne
77423;Est Seine-et-Marne
77424;Est Seine-et-Marne
77425;Sud Seine-et-Marne 
77426;Centre Seine-et-Marne
77427;Nord-Est Seine-et-Marne
77428;Est Seine-et-Marne
77429;Est Seine-et-Marne
77430;Nord-Est Seine-et-Marne
77431;Sud Seine-et-Marne 
77432;Est Seine-et-Marne
77433;Nord-Est Seine-et-Marne
77434;Est Seine-et-Marne
77435;Sud Seine-et-Marne 
77436;Est Seine-et-Marne
77437;Nord-Est Seine-et-Marne
77438;Marne-la-Vallée
77439;Sud Seine-et-Marne 
77440;Nord-Est Seine-et-Marne
77441;Sud Seine-et-Marne 
77442;Sud Seine-et-Marne 
77443;Nord-Est Seine-et-Marne
77444;Est Seine-et-Marne
77445;Seine Essonne
77446;Est Seine-et-Marne
77447;Centre Seine-et-Marne
77448;Nord-Est Seine-et-Marne
77449;Marne-la-Vallée
77450;Marne-la-Vallée
77451;Nord-Est Seine-et-Marne
77452;Est Seine-et-Marne
77453;Centre Seine-et-Marne
77454;Est Seine-et-Marne
77455;Centre Seine-et-Marne
77456;Est Seine-et-Marne
77457;Centre Seine-et-Marne
77458;Sud Seine-et-Marne 
77459;Est Seine-et-Marne
77460;Nord-Est Seine-et-Marne
77461;Est Seine-et-Marne
77462;Roissy Pays de France 
77463;Sud Seine-et-Marne 
77464;Marne-la-Vallée
77465;Sud Seine-et-Marne 
77466;Nord-Est Seine-et-Marne
77467;Est Seine-et-Marne
77468;Marne-la-Vallée
77469;Nord-Est Seine-et-Marne
77470;Marne-la-Vallée
77471;Sud Seine-et-Marne 
77472;Est Seine-et-Marne
77473;Sud Seine-et-Marne 
77474;Nord-Est Seine-et-Marne
77475;Nord-Est Seine-et-Marne
77476;Nord-Est Seine-et-Marne
77477;Sud Seine-et-Marne 
77478;Nord-Est Seine-et-Marne
77479;Marne-la-Vallée
77480;Centre Seine-et-Marne
77481;Est Seine-et-Marne
77482;Sud Seine-et-Marne 
77483;Nord-Est Seine-et-Marne
77484;Nord-Est Seine-et-Marne
77485;Sud Seine-et-Marne 
77486;Est Seine-et-Marne
77487;Centre Seine-et-Marne
77489;Sud Seine-et-Marne 
77490;Nord-Est Seine-et-Marne
77492;Est Seine-et-Marne
77493;Est Seine-et-Marne
77494;Sud Seine-et-Marne 
77495;Seine Essonne
77496;Est Seine-et-Marne
77498;Nord-Est Seine-et-Marne
77500;Sud Seine-et-Marne 
77501;Sud Seine-et-Marne 
77504;Sud Seine-et-Marne 
77505;Nord-Est Seine-et-Marne
77506;Sud Seine-et-Marne 
77507;Est Seine-et-Marne
77508;Marne-la-Vallée
77509;Est Seine-et-Marne
77510;Marne-la-Vallée
77511;Roissy Pays de France 
77512;Est Seine-et-Marne
77513;Nord-Est Seine-et-Marne
77514;Roissy Pays de France 
77515;Nord-Est Seine-et-Marne
77516;Sud Seine-et-Marne 
77517;Nord-Est Seine-et-Marne
77518;Centre Seine-et-Marne
77519;Est Seine-et-Marne
77520;Sud Seine-et-Marne 
77521;Nord-Est Seine-et-Marne
77522;Est Seine-et-Marne
77523;Est Seine-et-Marne
77524;Est Seine-et-Marne
77525;Nord-Est Seine-et-Marne
77526;Nord-Est Seine-et-Marne
77527;Est Seine-et-Marne
77528;Centre Seine-et-Marne
77529;Nord-Est Seine-et-Marne
77530;Est Seine-et-Marne
77531;Sud Seine-et-Marne 
77532;Est Seine-et-Marne
77533;Sud Seine-et-Marne 
77534;Centre Seine-et-Marne
78003;Sud-Ouest Francilien
78005;Seine Aval 
78006;Sud-Ouest Francilien
78007;Seine Aval 
78009;Sud-Ouest Francilien
78010;Seine Aval 
78013;Seine Aval 
78015;Seine Aval 
78020;Seine Aval 
78029;Seine Aval 
78030;Sud-Ouest Francilien
78031;Seine Aval 
78033;Seine Aval 
78034;Sud-Ouest Francilien
78036;Sud-Ouest Francilien
78043;Versailles - Saint-Quentin-en-Yvelines 
78048;Sud-Ouest Francilien
78049;Seine Aval 
78050;Sud-Ouest Francilien
78053;Sud-Ouest Francilien
78057;Seine Aval 
78062;Sud-Ouest Francilien
78068;Seine Aval 
78070;Seine Aval 
78071;Sud-Ouest Francilien
78072;Sud-Ouest Francilien
78073;Versailles - Saint-Quentin-en-Yvelines 
78076;Sud-Ouest Francilien
78077;Sud-Ouest Francilien
78082;Seine Aval 
78084;Sud-Ouest Francilien
78087;Sud-Ouest Francilien
78089;Seine Aval 
78090;Seine Aval 
78092;Versailles - Saint-Quentin-en-Yvelines 
78096;Sud-Ouest Francilien
78104;Seine Aval 
78107;Seine Aval 
78108;Sud-Ouest Francilien
78113;Seine Aval 
78117;Versailles - Saint-Quentin-en-Yvelines 
78118;Seine Aval 
78120;Sud-Ouest Francilien
78123;Seine Aval 
78124;Seine Aval 
78125;Sud-Ouest Francilien
78126;Versailles - Saint-Quentin-en-Yvelines 
78128;Sud-Ouest Francilien
78133;Seine Aval 
78138;Seine Aval 
78140;Seine Aval 
78143;Versailles - Saint-Quentin-en-Yvelines 
78146;Seine Aval 
78147;Seine Aval 
78152;Seine Aval 
78158;Versailles - Saint-Quentin-en-Yvelines 
78160;Sud-Ouest Francilien
78162;Sud-Ouest Francilien
78163;Sud-Ouest Francilien
78164;Sud-Ouest Francilien
78165;Versailles - Saint-Quentin-en-Yvelines 
78168;Versailles - Saint-Quentin-en-Yvelines 
78171;Sud-Ouest Francilien
78172;Seine Aval 
78185;Sud-Ouest Francilien
78188;Seine Aval 
78189;Seine Aval 
78190;Seine Aval 
78192;Sud-Ouest Francilien
78193;Sud-Ouest Francilien
78194;Sud-Ouest Francilien
78196;Seine Aval 
78202;Seine Aval 
78206;Seine Aval 
78208;Versailles - Saint-Quentin-en-Yvelines 
78209;Sud-Ouest Francilien
78217;Seine Aval 
78220;Sud-Ouest Francilien
78224;Seine Aval 
78227;Seine Aval 
78230;Seine Aval 
78231;Seine Aval 
78233;Seine Aval 
78234;Seine Aval 
78236;Sud-Ouest Francilien
78237;Sud-Ouest Francilien
78238;Seine Aval 
78239;Seine Aval 
78242;Versailles - Saint-Quentin-en-Yvelines 
78245;Seine Aval 
78246;Seine Aval 
78255;Seine Aval 
78261;Seine Aval 
78262;Sud-Ouest Francilien
78263;Sud-Ouest Francilien
78264;Sud-Ouest Francilien
78265;Sud-Ouest Francilien
78267;Seine Aval 
78269;Sud-Ouest Francilien
78276;Seine Aval 
78278;Sud-Ouest Francilien
78281;Seine Aval 
78283;Sud-Ouest Francilien
78285;Sud-Ouest Francilien
78289;Sud-Ouest Francilien
78290;Seine Aval 
78291;Seine Aval 
78296;Seine Aval 
78297;Versailles - Saint-Quentin-en-Yvelines 
78299;Seine Aval 
78300;Seine Aval 
78302;Sud-Ouest Francilien
78305;Seine Aval 
78307;Sud-Ouest Francilien
78310;Sud-Ouest Francilien
78311;Seine Aval 
78314;Seine Aval 
78317;Seine Aval 
78320;Seine Aval 
78321;Sud-Ouest Francilien
78322;Versailles - Saint-Quentin-en-Yvelines 
78324;Seine Aval 
78325;Seine Aval 
78327;Seine Aval 
78329;Seine Aval 
78334;Sud-Ouest Francilien
78335;Seine Aval 
78337;Seine Aval 
78343;Versailles - Saint-Quentin-en-Yvelines 
78344;Seine Aval 
78346;Sud-Ouest Francilien
78349;Sud-Ouest Francilien
78350;Seine Aval 
78354;Seine Aval 
78356;Versailles - Saint-Quentin-en-Yvelines 
78358;Seine Aval 
78361;Seine Aval 
78362;Seine Aval 
78364;Sud-Ouest Francilien
78366;Sud-Ouest Francilien
78367;Seine Aval 
78368;Seine Aval 
78372;Seine Aval 
78380;Seine Aval 
78381;Sud-Ouest Francilien
78382;Cergy-Pontoise Vexin 
78383;Versailles - Saint-Quentin-en-Yvelines 
78384;Seine Aval 
78385;Seine Aval 
78389;Sud-Ouest Francilien
78391;Seine Aval 
78396;Seine Aval 
78397;Sud-Ouest Francilien
78398;Sud-Ouest Francilien
78401;Seine Aval 
78402;Seine Aval 
78403;Seine Aval 
78404;Sud-Ouest Francilien
78406;Sud-Ouest Francilien
78407;Sud-Ouest Francilien
78410;Seine Aval 
78413;Sud-Ouest Francilien
78415;Seine Aval 
78416;Seine Aval 
78417;Sud-Ouest Francilien
78418;Seine Aval 
78420;Sud-Ouest Francilien
78423;Versailles - Saint-Quentin-en-Yvelines 
78431;Seine Aval 
78437;Seine Aval 
78439;Sud-Ouest Francilien
78440;Seine Aval 
78442;Sud-Ouest Francilien
78443;Sud-Ouest Francilien
78444;Seine Aval 
78451;Seine Aval 
78455;Versailles - Saint-Quentin-en-Yvelines 
78460;Seine Aval 
78464;Sud-Ouest Francilien
78465;Sud-Ouest Francilien
78466;Seine Aval 
78470;Sud-Ouest Francilien
78472;Sud-Ouest Francilien
78474;Sud-Ouest Francilien
78475;Sud-Ouest Francilien
78478;Sud-Ouest Francilien
78481;Seine Aval 
78484;Seine Aval 
78486;Sud-Ouest Francilien
78490;Versailles - Saint-Quentin-en-Yvelines 
78497;Sud-Ouest Francilien
78498;Seine Aval 
78499;Sud-Ouest Francilien
78501;Seine Aval 
78502;Seine Aval 
78505;Sud-Ouest Francilien
78506;Sud-Ouest Francilien
78513;Sud-Ouest Francilien
78516;Sud-Ouest Francilien
78517;Sud-Ouest Francilien
78518;Versailles - Saint-Quentin-en-Yvelines 
78520;Sud-Ouest Francilien
78522;Sud-Ouest Francilien
78528;Seine Aval 
78530;Sud-Ouest Francilien
78531;Seine Aval 
78536;Seine Aval 
78537;Sud-Ouest Francilien
78545;Versailles - Saint-Quentin-en-Yvelines 
78548;Sud-Ouest Francilien
78550;Sud-Ouest Francilien
78551;Seine Aval 
78557;Sud-Ouest Francilien
78558;Seine Aval 
78559;Seine Aval 
78561;Sud-Ouest Francilien
78562;Sud-Ouest Francilien
78564;Sud-Ouest Francilien
78565;Sud-Ouest Francilien
78567;Seine Aval 
78569;Sud-Ouest Francilien
78571;Seine Aval 
78575;Sud-Ouest Francilien
78576;Sud-Ouest Francilien
78586;Seine Aval 
78588;Sud-Ouest Francilien
78590;Sud-Ouest Francilien
78591;Sud-Ouest Francilien
78597;Seine Aval 
78601;Sud-Ouest Francilien
78605;Sud-Ouest Francilien
78606;Sud-Ouest Francilien
78608;Seine Aval 
78609;Seine Aval 
78615;Sud-Ouest Francilien
78616;Sud-Ouest Francilien
78618;Sud-Ouest Francilien
78620;Versailles - Saint-Quentin-en-Yvelines 
78621;Versailles - Saint-Quentin-en-Yvelines 
78623;Sud-Ouest Francilien
78624;Seine Aval 
78638;Seine Aval 
78640;Versailles - Saint-Quentin-en-Yvelines 
78642;Seine Aval 
78643;Seine Aval 
78644;Versailles - Saint-Quentin-en-Yvelines 
78646;Versailles - Saint-Quentin-en-Yvelines 
78647;Seine Aval 
78650;Seine Aval 
78653;Sud-Ouest Francilien
78655;Sud-Ouest Francilien
78668;Seine Aval 
78672;Seine Aval 
78674;Versailles - Saint-Quentin-en-Yvelines 
78677;Sud-Ouest Francilien
78681;Sud-Ouest Francilien
78683;Sud-Ouest Francilien
78686;Versailles - Saint-Quentin-en-Yvelines 
78688;Versailles - Saint-Quentin-en-Yvelines 
79001;Bressuire
79002;Parthenay
79003;Niort
79005;Parthenay
79007;Parthenay
79008;Parthenay
79009;Niort
79010;Niort
79012;Parthenay
79013;Bressuire
79014;Bressuire
79015;Niort
79016;Parthenay
79018;Niort
79019;Parthenay
79020;Niort
79022;Parthenay
79023;Niort
79024;Niort
79025;Parthenay
79029;Parthenay
79030;Niort
79031;Niort
79032;Parthenay
79034;Niort
79038;Bressuire
79040;Parthenay
79042;Niort
79046;Niort
79047;Parthenay
79048;Niort
79049;Bressuire
79050;Bressuire
79055;Niort
79056;Bressuire
79057;Niort
79058;Niort
79059;Parthenay
79061;Niort
79062;Bressuire
79063;Bressuire
79064;Niort
79066;Parthenay
79069;Bressuire
79070;Parthenay
79071;Parthenay
79074;Niort
79076;Bressuire
79077;Parthenay
79078;Niort
79079;Bressuire
79080;Parthenay
79081;Niort
79083;Niort
79084;Niort
79085;Niort
79086;Niort
79087;Niort
79088;Bressuire
79089;Parthenay
79090;Niort
79091;Bressuire
79092;Parthenay
79094;Bressuire
79095;Niort
79096;Bressuire
79100;Niort
79101;Parthenay
79102;Bressuire
79103;Bressuire
79104;Parthenay
79105;Parthenay
79106;Niort
79108;Parthenay
79109;Niort
79111;Niort
79112;Niort
79114;Niort
79115;Niort
79116;Bressuire
79117;Parthenay
79118;Parthenay
79119;Parthenay
79120;Parthenay
79121;Parthenay
79122;Niort
79123;Bressuire
79124;Parthenay
79125;Niort
79126;Niort
79127;Niort
79128;Niort
79129;Niort
79130;Niort
79131;Bressuire
79132;Bressuire
79133;Niort
79134;Bressuire
79135;Parthenay
79136;Niort
79137;Niort
79139;Parthenay
79140;Niort
79141;Parthenay
79142;Niort
79144;Niort
79145;Parthenay
79147;Bressuire
79148;Niort
79149;Parthenay
79150;Niort
79152;Niort
79153;Niort
79154;Niort
79156;Parthenay
79157;Bressuire
79158;Niort
79159;Bressuire
79160;Niort
79161;Bressuire
79162;Niort
79163;Niort
79164;Niort
79165;Parthenay
79166;Niort
79167;Bressuire
79170;Niort
79172;Parthenay
79174;Niort
79175;Niort
79176;Parthenay
79177;Niort
79179;Bressuire
79183;Bressuire
79184;Niort
79185;Niort
79189;Niort
79190;Bressuire
79191;Niort
79195;Bressuire
79196;Bressuire
79197;Parthenay
79198;Niort
79200;Parthenay
79201;Niort
79202;Parthenay
79203;Bressuire
79204;Niort
79207;Bressuire
79208;Parthenay
79209;Bressuire
79210;Bressuire
79213;Parthenay
79215;Parthenay
79216;Niort
79217;Niort
79218;Parthenay
79220;Niort
79223;Parthenay
79225;Parthenay
79226;Parthenay
79229;Niort
79230;Niort
79231;Niort
79235;Bressuire
79236;Bressuire
79238;Bressuire
79239;Parthenay
79241;Parthenay
79242;Bressuire
79243;Niort
79244;Bressuire
79246;Niort
79249;Niort
79250;Bressuire
79251;Niort
79252;Bressuire
79253;Parthenay
79254;Niort
79255;Parthenay
79256;Parthenay
79257;Niort
79258;Bressuire
79259;Bressuire
79263;Parthenay
79265;Bressuire
79267;Parthenay
79268;Parthenay
79269;Parthenay
79270;Niort
79271;Parthenay
79273;Niort
79274;Bressuire
79276;Niort
79277;Bressuire
79278;Parthenay
79280;Bressuire
79281;Niort
79283;Niort
79284;Parthenay
79285;Parthenay
79286;Bressuire
79289;Bressuire
79290;Parthenay
79293;Niort
79294;Niort
79295;Niort
79297;Niort
79298;Niort
79299;Bressuire
79300;Bressuire
79301;Niort
79302;Niort
79303;Niort
79304;Niort
79306;Parthenay
79307;Niort
79308;Niort
79309;Parthenay
79310;Niort
79311;Parthenay
79312;Niort
79313;Niort
79316;Niort
79319;Niort
79320;Parthenay
79322;Parthenay
79326;Parthenay
79329;Bressuire
79331;Bressuire
79332;Bressuire
79334;Niort
79335;Niort
79336;Niort
79337;Niort
79338;Niort
79339;Parthenay
79340;Parthenay
79341;Parthenay
79342;Parthenay
79343;Niort
79345;Parthenay
79346;Niort
79347;Parthenay
79348;Niort
79349;Niort
79350;Niort
79351;Niort
79352;Niort
79354;Parthenay
79355;Niort
79357;Parthenay
80001;Abbeville
80002;Péronne
80003;Péronne
80004;Abbeville
80005;Amiens
80006;Abbeville
80008;Abbeville
80009;Abbeville
80010;Montdidier
80011;Amiens
80013;Amiens
80014;Péronne
80015;Péronne
80016;Péronne
80017;Péronne
80018;Abbeville
80019;Amiens
80020;Amiens
80021;Amiens
80022;Amiens
80023;Montdidier
80024;Amiens
80025;Abbeville
80026;Amiens
80027;Montdidier
80028;Péronne
80029;Abbeville
80030;Abbeville
80031;Montdidier
80032;Montdidier
80033;Péronne
80034;Péronne
80035;Montdidier
80036;Amiens
80037;Montdidier
80038;Péronne
80039;Abbeville
80040;Amiens
80041;Amiens
80042;Amiens
80043;Péronne
80044;Amiens
80045;Péronne
80046;Amiens
80047;Péronne
80048;Amiens
80049;Montdidier
80050;Amiens
80051;Abbeville
80052;Amiens
80053;Montdidier
80054;Péronne
80055;Amiens
80056;Amiens
80057;Péronne
80058;Péronne
80059;Péronne
80060;Amiens
80061;Amiens
80062;Amiens
80063;Abbeville
80064;Montdidier
80065;Péronne
80066;Amiens
80067;Péronne
80068;Amiens
80069;Péronne
80070;Amiens
80071;Amiens
80073;Péronne
80074;Montdidier
80076;Abbeville
80077;Amiens
80078;Abbeville
80079;Amiens
80080;Péronne
80081;Amiens
80082;Amiens
80083;Amiens
80084;Amiens
80085;Amiens
80086;Amiens
80087;Abbeville
80088;Péronne
80089;Amiens
80090;Péronne
80092;Amiens
80093;Amiens
80094;Montdidier
80095;Péronne
80096;Abbeville
80097;Péronne
80098;Amiens
80099;Abbeville
80100;Amiens
80101;Montdidier
80102;Péronne
80103;Montdidier
80104;Abbeville
80105;Péronne
80106;Amiens
80107;Amiens
80108;Amiens
80109;Abbeville
80110;Abbeville
80112;Amiens
80113;Amiens
80114;Amiens
80115;Péronne
80116;Péronne
80117;Amiens
80118;Abbeville
80119;Amiens
80120;Abbeville
80121;Montdidier
80122;Amiens
80123;Amiens
80124;Abbeville
80125;Montdidier
80126;Abbeville
80127;Abbeville
80128;Péronne
80129;Péronne
80130;Amiens
80131;Amiens
80132;Montdidier
80133;Abbeville
80134;Amiens
80135;Abbeville
80136;Péronne
80137;Amiens
80138;Amiens
80139;Péronne
80140;Amiens
80141;Péronne
80142;Amiens
80143;Amiens
80144;Péronne
80145;Abbeville
80146;Abbeville
80147;Abbeville
80148;Abbeville
80149;Abbeville
80150;Péronne
80151;Péronne
80152;Montdidier
80153;Péronne
80154;Péronne
80155;Abbeville
80156;Amiens
80157;Amiens
80158;Péronne
80159;Amiens
80160;Amiens
80161;Abbeville
80162;Péronne
80163;Abbeville
80164;Amiens
80165;Amiens
80166;Amiens
80167;Abbeville
80168;Amiens
80169;Amiens
80170;Montdidier
80171;Abbeville
80172;Péronne
80173;Amiens
80174;Montdidier
80176;Montdidier
80177;Péronne
80179;Amiens
80180;Amiens
80181;Montdidier
80182;Abbeville
80183;Amiens
80184;Amiens
80185;Montdidier
80186;Péronne
80187;Amiens
80188;Montdidier
80189;Péronne
80190;Abbeville
80191;Péronne
80192;Amiens
80193;Montdidier
80194;Péronne
80195;Péronne
80196;Abbeville
80197;Péronne
80198;Amiens
80199;Péronne
80200;Abbeville
80201;Péronne
80202;Amiens
80203;Péronne
80204;Péronne
80205;Abbeville
80206;Péronne
80207;Amiens
80208;Amiens
80210;Amiens
80211;Amiens
80212;Amiens
80213;Montdidier
80214;Montdidier
80215;Abbeville
80216;Péronne
80217;Péronne
80218;Amiens
80219;Amiens
80220;Montdidier
80221;Abbeville
80222;Abbeville
80223;Montdidier
80224;Montdidier
80225;Amiens
80226;Péronne
80227;Amiens
80228;Abbeville
80229;Amiens
80230;Péronne
80231;Péronne
80232;Montdidier
80233;Montdidier
80234;Amiens
80235;Abbeville
80236;Montdidier
80237;Montdidier
80238;Péronne
80239;Péronne
80240;Péronne
80241;Amiens
80242;Montdidier
80243;Amiens
80244;Abbeville
80245;Amiens
80246;Montdidier
80247;Péronne
80248;Abbeville
80249;Abbeville
80250;Abbeville
80251;Abbeville
80252;Péronne
80253;Amiens
80256;Amiens
80258;Péronne
80259;Amiens
80260;Abbeville
80261;Amiens
80262;Abbeville
80263;Montdidier
80264;Péronne
80265;Abbeville
80266;Péronne
80267;Péronne
80268;Abbeville
80269;Amiens
80270;Amiens
80271;Péronne
80272;Péronne
80273;Amiens
80274;Péronne
80275;Péronne
80276;Amiens
80278;Montdidier
80279;Montdidier
80280;Abbeville
80281;Abbeville
80282;Abbeville
80283;Montdidier
80284;Péronne
80285;Amiens
80287;Abbeville
80288;Péronne
80290;Abbeville
80291;Amiens
80292;Montdidier
80293;Montdidier
80294;Péronne
80295;Péronne
80296;Amiens
80297;Amiens
80298;Péronne
80299;Montdidier
80300;Péronne
80301;Amiens
80302;Montdidier
80303;Abbeville
80304;Péronne
80305;Amiens
80306;Montdidier
80307;Péronne
80308;Abbeville
80310;Amiens
80311;Montdidier
80312;Péronne
80313;Péronne
80314;Péronne
80315;Montdidier
80316;Amiens
80317;Amiens
80318;Amiens
80319;Amiens
80320;Péronne
80321;Montdidier
80322;Montdidier
80324;Amiens
80325;Péronne
80326;Montdidier
80327;Abbeville
80328;Abbeville
80329;Péronne
80330;Amiens
80331;Abbeville
80332;Abbeville
80333;Abbeville
80334;Amiens
80335;Péronne
80336;Amiens
80337;Montdidier
80338;Amiens
80339;Péronne
80340;Amiens
80341;Amiens
80342;Péronne
80343;Amiens
80344;Abbeville
80345;Abbeville
80346;Amiens
80347;Péronne
80348;Amiens
80349;Montdidier
80350;Amiens
80351;Amiens
80352;Amiens
80353;Péronne
80354;Amiens
80355;Amiens
80356;Amiens
80357;Amiens
80358;Montdidier
80359;Montdidier
80360;Abbeville
80361;Amiens
80362;Abbeville
80364;Abbeville
80365;Amiens
80366;Péronne
80367;Péronne
80368;Abbeville
80369;Amiens
80371;Abbeville
80372;Abbeville
80373;Abbeville
80374;Abbeville
80375;Amiens
80376;Amiens
80377;Amiens
80378;Péronne
80379;Amiens
80380;Abbeville
80381;Amiens
80383;Montdidier
80384;Péronne
80385;Abbeville
80386;Montdidier
80387;Amiens
80388;Abbeville
80390;Montdidier
80391;Montdidier
80392;Amiens
80393;Montdidier
80395;Montdidier
80396;Abbeville
80397;Péronne
80399;Amiens
80400;Péronne
80401;Péronne
80402;Amiens
80403;Montdidier
80404;Péronne
80405;Montdidier
80406;Abbeville
80407;Montdidier
80408;Amiens
80409;Péronne
80410;Péronne
80411;Amiens
80412;Amiens
80413;Péronne
80414;Montdidier
80415;Montdidier
80416;Amiens
80417;Péronne
80418;Péronne
80420;Péronne
80421;Montdidier
80422;Abbeville
80423;Amiens
80424;Amiens
80425;Péronne
80426;Amiens
80427;Amiens
80428;Péronne
80429;Amiens
80430;Péronne
80431;Péronne
80432;Péronne
80433;Montdidier
80434;Péronne
80435;Péronne
80436;Amiens
80437;Amiens
80438;Péronne
80439;Amiens
80440;Amiens
80442;Péronne
80443;Amiens
80444;Abbeville
80445;Amiens
80446;Abbeville
80449;Montdidier
80450;Amiens
80451;Péronne
80452;Montdidier
80453;Montdidier
80455;Amiens
80456;Amiens
80458;Amiens
80459;Amiens
80460;Amiens
80461;Amiens
80462;Abbeville
80463;Amiens
80464;Abbeville
80465;Péronne
80466;Amiens
80467;Montdidier
80468;Péronne
80469;Montdidier
80470;Péronne
80472;Péronne
80473;Montdidier
80474;Péronne
80475;Péronne
80476;Abbeville
80477;Abbeville
80478;Montdidier
80479;Amiens
80480;Amiens
80481;Péronne
80482;Abbeville
80484;Amiens
80485;Amiens
80486;Abbeville
80487;Péronne
80488;Abbeville
80489;Amiens
80490;Péronne
80491;Amiens
80493;Péronne
80494;Montdidier
80495;Amiens
80496;Abbeville
80497;Abbeville
80498;Péronne
80499;Montdidier
80500;Abbeville
80501;Abbeville
80502;Abbeville
80503;Amiens
80504;Montdidier
80505;Péronne
80507;Amiens
80508;Montdidier
80509;Péronne
80511;Montdidier
80512;Abbeville
80513;Péronne
80514;Péronne
80515;Amiens
80516;Péronne
